Cabinet_Id,Address,Postcode,Attributes,State,PhoneNumber,id
03582509X2,"  6705 MIDLAND HWY , MOOROOPNA",3629,"Coin and Card Payphone,Incoming Calls",VIC," PH:0358252473",155678
02986808X2,"  115 MIDSON RD CNR BORONIA AVE, EPPING",2121,"Coin and Card Payphone,Incoming Calls",NSW," PH:0298681109",155679
03932915X2,"  159 MELROSE ST NR ALFRED ST, NORTH MELBOURNE",3051,"Coin and Card Payphone,Incoming Calls",VIC," PH:0393296373",155680
03932940X2,"  15 MELROSE ST NR CANNING ST, NORTH MELBOURNE",3051,"Coin and Card Payphone,Incoming Calls",VIC," PH:0393298232",155681
03933503X7,"  75 MATHEWS AVE OPP TRAM STOP 57, AIRPORT WEST",3042,"Coin and Card Payphone,Incoming Calls",VIC," PH:0393354256",155682
02445412X2,"  119 MATRON PORTER DRV NR MUDGES AVE, NARRAWALLEE",2539,"Coin and Card Payphone,Incoming Calls",NSW," PH:0244541362",155683
07543240X1,"  11 MATTHEW TCE QR CABOOLTURE, CABOOLTURE",4510,"Coin and Card Payphone,TTY,Incoming Calls",QLD," PH:0754324019",155684
02964604X2,"  20 MATTHEW RD CNR KERRS RD, LIDCOMBE",2141,"Coin and Card Payphone,Incoming Calls",NSW," PH:0296462491",155685
08825506X1,"  53 MIDWAY RD NR FLETCHER RD, ELIZABETH EAST",5112,"Coin and Card Payphone,Incoming Calls",SA," PH:0882552109",155686
08949026X2,"  1 MILDENHALL ST NR NETHERCOTT ST, HUNTINGDALE",6110,"Coin and Card Payphone,Incoming Calls",WA," PH:0894903568",155687
08825511X2,"  83 MCKENZIE RD OPP, ELIZABETH DOWNS",5113,"Coin and Card Payphone,Incoming Calls",SA," PH:0882554232",155688
03938344X2,"  146 MELVILLE RD , BRUNSWICK WEST",3055,"Coin and Card Payphone,Incoming Calls",VIC," PH:0393831264",155689
03938770X2,"  71 MELVILLE RD , BRUNSWICK WEST",3055,"Coin and Card Payphone,Incoming Calls",VIC," PH:0393874473",155690
07553516X2,"  24 MAWARRA DRV CNR CULGOA ST, PALM BEACH",4221,"Coin and Card Payphone,Incoming Calls",QLD," PH:0755355445",155691
07553638X2,"  5 MILES ST CNR MUSGRAVE ST, COOLANGATTA",4225,"Coin and Card Payphone,Incoming Calls,WIFI Hotspot",QLD," PH:0755367041",155692
07474324X2,"  2 MILES ST NEAR CNR ISA ST, MT. ISA",4825,"Coin and Card Payphone,Incoming Calls,WIFI Hotspot",QLD," PH:0747439613",155693
07474909X2,"  20 MILES ST NEAR CNR MARIAN ST, MT. ISA",4825,"Coin and Card Payphone,Incoming Calls,WIFI Hotspot",QLD," PH:0747491526",155694
07474926X2,"  23 MILES ST OS C'WEALTH BANK, MT. ISA",4825,"Coin and Card Payphone,Incoming Calls,WIFI Hotspot",QLD," PH:0747492652",155695
07328107X2,"  12 MILFORD ST GOLEBY AV QUEEN PK, IPSWICH",4305,"Coin and Card Payphone,Incoming Calls,WIFI Hotspot",QLD," PH:0732819189",155696
02934931X2,"  38 MCKEON ST OPP FENTON ST, MAROUBRA",2035,"Coin and Card Payphone,Incoming Calls,WIFI Hotspot,ADSL",NSW," PH:0293497388",155697
08933905X2,"  67 MCKIMMIE RD NR MARMION ST, PALMYRA",6157,"Coin and Card Payphone,Incoming Calls",WA," PH:0893393857",155698
03559251X2,"  1 MCKINNONS BRIDGE RD NR TERANG RD, NOORAT",3265,"Coin and Card Payphone,Incoming Calls",VIC," PH:0355925309",155699
03586200X2,"  53 MELVILLE ST OS POST OFFICE, NUMURKAH",3636,"Coin and Card Payphone,Incoming Calls",VIC," PH:0358621091",155700
03583117X2,"  183 MAUDE ST NTH END OF MALL, SHEPPARTON",3630,"Coin and Card Payphone,Incoming Calls,WIFI Hotspot",VIC," PH:0358311401",155701
03583118X2,"  236 MAUDE ST MAUDE ST MALL STH, SHEPPARTON",3630,"Coin and Card Payphone,Incoming Calls,WIFI Hotspot",VIC," PH:0358311446",155702
03583123X2,"  268 MAUDE ST OS FIRE STATION, SHEPPARTON",3630,"Coin and Card Payphone,Incoming Calls,WIFI Hotspot",VIC," PH:0358311691",155703
03539200X2,"  3 MAUDE ST NR GENERAL STORE, YANAC",3418,"Coin and Card Payphone,Incoming Calls",VIC," PH:0353920249",155704
03933701X2,"  147 MILITARY RD NR TEMPLEWOOD CRS, AVONDALE HEIGHTS",3034,"Coin and Card Payphone,Incoming Calls",VIC," PH:0393375800",155705
03931712X2,"  45 MILITARY RD NR RIVERSIDE AVE, AVONDALE HEIGHTS",3034,"Coin and Card Payphone,Incoming Calls,WIFI Hotspot",VIC," PH:0393173170",155706
02968106X2,"  126 MILITARY RD NR GUILDFORD RD, GUILDFORD",2161,"Coin and Card Payphone,Incoming Calls,WIFI Hotspot",NSW," PH:0296813832",155707
08835506X2,"  302 MILITARY RD NR JETTY RD, GRANGE",5022,"Coin and Card Payphone,Incoming Calls",SA," PH:0883552039",155708
08952726X2,"  4 MCLARTY RD NR GLOUCESTER CRES, SHOALWATER",6169,"Coin and Card Payphone,Incoming Calls,WIFI Hotspot",WA," PH:0895271527",155709
07544282X2,"  39 MEMORIAL AVE QR EUMUNDI, EUMUNDI",4562,"Coin and Card Payphone,Incoming Calls",QLD," PH:0754427142",155710
02434433X2,"  160 MEMORIAL AVE CNR FASSIFERN ST, ETTALONG BEACH",2257,"Coin and Card Payphone,Incoming Calls",NSW," PH:0243417226",155711
03557740X2,"  27 MEMORIAL DRV POST OFFICE, GLENTHOMPSON",3293,"Coin and Card Payphone,Incoming Calls",VIC," PH:0355774340",155712
02989711X2,"  12 MEMORIAL AVE O/S POST OFFICE, MERRYLANDS",2160,"Coin and Card Payphone,Incoming Calls,WIFI Hotspot",NSW," PH:0298972613",155713
02968218X2,"  12 MEMORIAL AVE O/S POST OFFICE, MERRYLANDS",2160,"Coin and Card Payphone,Incoming Calls",NSW," PH:0296821721",155714
07548521X2,"  10 MEMORIAL AVE NR RESERVE ST, POMONA",4568,"Coin and Card Payphone,Incoming Calls",QLD," PH:0754852410",155715
02656675X2,"  7 MEMORIAL AVE , SOUTH WEST ROCKS",2431,"Coin and Card Payphone,Incoming Calls",NSW," PH:0265667093",155716
02955052X2,"  34 MAY ST NR COUNCIL ST, ST PETERS",2044,"Coin and Card Payphone,Incoming Calls,WIFI Hotspot",NSW," PH:0295506585",155717
02996913X2,"  118 MILITARY RD RAGLAN ST, MOSMAN",2088,"Coin and Card Payphone,Incoming Calls,WIFI Hotspot",NSW," PH:0299699400",155718
02996912X2,"  635 MILITARY RD MANDALONG RD, MOSMAN",2088,"Coin and Card Payphone,Incoming Calls",NSW," PH:0299699397",155719
02996009X2,"  670 MILITARY RD MOSMAN SQUARE, MOSMAN",2088,"Coin and Card Payphone,Incoming Calls,WIFI Hotspot,ADSL",NSW," PH:0299603157",155720
03514701X2,"  71 MCLEAN ST NR MCLEAN ST, MAFFRA",3860,"Coin and Card Payphone,Incoming Calls",VIC," PH:0351472237",155721
07385705X2,"  65 MCLENNAN ST NR STONELEIGH ST, ALBION",4010,"Coin and Card Payphone,Incoming Calls",QLD," PH:0738572342",155722
03582510X2,"  86 MCLENNAN ST , MOOROOPNA",3629,"Coin and Card Payphone,Incoming Calls",VIC," PH:0358252320",155723
03582506X2,"  65 MCLENNAN ST OS CAR WASH, MOOROOPNA",3629,"Coin and Card Payphone,Incoming Calls",VIC," PH:0358253906",155724
03930638X2,"  7 MENANA RD , GLENROY",3046,"Coin and Card Payphone,Incoming Calls",VIC," PH:0393061332",155725
08947404X2,"  39 MENDS ST NR ESPLANADE, SOUTH PERTH",6151,"Coin and Card Payphone,Incoming Calls,WIFI Hotspot",WA," PH:0893675685",155726
08947400X2,"  13 MENDS ST NR MILL POINT RD, SOUTH PERTH",6151,"Coin and Card Payphone,Incoming Calls,WIFI Hotspot",WA," PH:0893680472",155727
02654661X2,"  89 MAYNE ST OS POST OFFICE, MURRURUNDI",2338,"Coin and Card Payphone,Incoming Calls",NSW," PH:0265466203",155728
02990800X2,"  135 MILITARY RD NEUTRAL BAY PO, NEUTRAL BAY",2089,"Coin and Card Payphone,Incoming Calls,WIFI Hotspot,ADSL",NSW," PH:0299082054",155729
02990803X2,"  74 MILITARY RD CNR WATSON ST, NEUTRAL BAY",2089,"Coin and Card Payphone,Incoming Calls,WIFI Hotspot",NSW," PH:0299083654",155730
07404150X9,"  218 MCLEOD ST CNR CHARLES ST, CAIRNS NORTH",4870,"Coin and Card Payphone,Incoming Calls",QLD," PH:0740415175",155731
07477512X2,"  6 MCLEOD ST , CURRAJONG",4812,"Coin and Card Payphone,Incoming Calls",QLD," PH:0747757184",155732
03548225X2,"  27 MENINYA ST , MOAMA",2731,"Coin and Card Payphone,Incoming Calls,WIFI Hotspot",NSW," PH:0354823088",155733
03982211X2,"  2 MERCER RD CNR HIGH ST, PRAHRAN",3143,"Coin and Card Payphone,Incoming Calls,WIFI Hotspot,ADSL",VIC," PH:0398224359",155734
03528130X2,"  5 MERCER ST NR INVERLEIGH RD, SHELFORD",3329,"Coin and Card Payphone,Incoming Calls",VIC," PH:0352813200",155735
03503208X2,"  43 MCCALLUM ST PO NR CAMPBELL ST, SWAN HILL",3585,"Coin and Card Payphone,Incoming Calls,WIFI Hotspot",VIC," PH:0350324775",155736
03977002X2,"LIBRAR WALL 10 MCMAHONS RD MONASH BLG B O/S, FRANKSTON",3199,"Coin and Card Payphone,Incoming Calls",VIC," PH:0397696136",155737
08894510X1,"  450 MCMILLANS RD MALAK CARAVAN PARK, MARRARA",812,"Coin and Card Payphone,Incoming Calls",NT," PH:0889450538",155738
07477311X2,"  0 MILL DRV CNR BAMFORD LANE, KIRWAN",4817,"Coin and Card Payphone,Incoming Calls",QLD," PH:0747735216",155739
03933510X2,"  69 MCNAMARA AVE NR ALTONA AVE, AIRPORT WEST",3042,"Coin and Card Payphone,Incoming Calls",VIC," PH:0393352578",155740
03647121X2,"  18 MCNAMARA ST , QUEENSTOWN",7467,"Coin and Card Payphone,Incoming Calls",TAS," PH:0364712203",155741
08984410X2,"  41 MERMAID AVE ADJ ROSE GRDN C/PK, EMU POINT",6330,"Coin and Card Payphone,Incoming Calls",WA," PH:0898441000",155742
03598311X2,"  69 MERRICKS BEACH RD CNR WAVE ST, MERRICKS BEACH",3926,"Coin and Card Payphone,Incoming Calls",VIC," PH:0359831500",155743
02486208X2,"  11 MERRIGANG ST TELEPHONE EXCHANGE, BOWRAL",2576,"Coin and Card Payphone,Incoming Calls,WIFI Hotspot",NSW," PH:0248623034",155744
02931028X2,"  2 MCCAULEY ST NR MCEVOY ST, ALEXANDRIA",2015,"Coin and Card Payphone,Incoming Calls,WIFI Hotspot",NSW," PH:0293102652",155745
03577750X2,"  0 MCCORMACS RD NR SCHOOL LANE, MERRIJIG",3723,"Coin and Card Payphone,Incoming Calls",VIC," PH:0357775500",155746
02668860X2,"  0 MILL ST CNR STANDING ST, THE CHANNON",2480,"Coin and Card Payphone,Incoming Calls",NSW," PH:0266886200",155747
03940405X2,"  9 MILL PARK DRV NR BLAMEY AVE, MILL PARK",3082,"Coin and Card Payphone,Incoming Calls",VIC," PH:0394041469",155748
08936717X2,"  391 MILL POINT RD NR CANNING HWY, SOUTH PERTH",6151,"Coin and Card Payphone,Incoming Calls,WIFI Hotspot",WA," PH:0893676600",155749
03933625X2,"  57 MILLEARA RD OS HODOS COMM CNTR, KEILOR EAST",3033,"Coin and Card Payphone,Incoming Calls",VIC," PH:0393362547",155750
07467601X2,"  116 MERRIWA ST NR SUPERMARKET, BOGGABILLA",2409,"Coin and Card Payphone,Incoming Calls",QLD," PH:0746762721",155751
02992217X2,"  510 MILLER ST , CAMMERAY",2062,"Coin and Card Payphone,Incoming Calls,WIFI Hotspot",NSW," PH:0299223232",155752
02684720X2,"  58 MILLER ST NR BRIDGE ST, GILGANDRA",2827,"Coin and Card Payphone,Incoming Calls",NSW," PH:0268472202",155753
02963733X2,"  9 MILLER ST , MERRYLANDS",2160,"Coin and Card Payphone,Incoming Calls,WIFI Hotspot",NSW," PH:0296374020",155754
03972608X2,"  3 MEADOWGATE DRV NR COUNTRY CLUB DR, CHIRNSIDE PARK",3116,"Coin and Card Payphone,Incoming Calls",VIC," PH:0397267812",155755
02968229X2,"  213 MERRYLANDS RD OPP MEMORIAL AVE, MERRYLANDS",2160,"Coin and Card Payphone,Incoming Calls,WIFI Hotspot",NSW," PH:0296825817",155756
02989605X2,"  530 MERRYLANDS RD M/WAY SC OS CHEMST, MERRYLANDS WEST",2160,"Coin and Card Payphone,Incoming Calls,WIFI Hotspot,ADSL",NSW," PH:0298963848",155757
07335814X2,"  26 MERTHYR RD CNR MORAY ST, NEW FARM",4005,"Coin and Card Payphone,Incoming Calls",QLD," PH:0733582566",155758
07416100X2,"  43 MESON ST NR FIELDING ST, GAYNDAH",4625,"Coin and Card Payphone,Incoming Calls",QLD," PH:0741611208",155759
02604000X2,"  437 MCDONALD RD OS SHOP, LAVINGTON",2641,"Coin and Card Payphone,Incoming Calls",NSW," PH:0260401341",155760
02442127X2,"  25 MCDONALD AVE NR MACLEAN ST, NOWRA",2541,"Coin and Card Payphone,Incoming Calls",NSW," PH:0244216832",155761
08944407X2,"  90 MCDONALD ST NR MAIN ST, OSBORNE PARK",6017,"Coin and Card Payphone,Incoming Calls,WIFI Hotspot",WA," PH:0894440800",155762
02992302X2,"  105 MILLER ST NEAR MLC BUILDING, NORTH SYDNEY",2060,"Coin and Card Payphone,Incoming Calls,WIFI Hotspot,ADSL",NSW," PH:0299231383",155763
02992208X2,"  50 MILLER ST OPP, NORTH SYDNEY",2060,"Coin and Card Payphone,Incoming Calls,WIFI Hotspot,ADSL",NSW," PH:0299223276",155764
02992209X2,"  283 MILLER ST NR RIDGE ST, NORTH SYDNEY",2060,"Coin and Card Payphone,Incoming Calls",NSW," PH:0299224476",155765
02992312X2,"  232 MILLER ST NR RIDGE ST, NORTH SYDNEY",2060,"Coin and Card Payphone,Incoming Calls",NSW," PH:0299231509",155766
07477516X2,"  39 MEENAN ST CNR DEARNESS ST, GARBUTT",4814,"Coin and Card Payphone,Incoming Calls",QLD," PH:0747755486",155767
07475503X2,"  36 MEENAN ST O/S SNACK BAR, GARBUTT",4814,"Coin and Card Payphone,Incoming Calls,WIFI Hotspot",QLD," PH:0747550562",155768
03930805X2,"  2 MELALEUCA DRV , MEADOW HEIGHTS",3048,"Coin and Card Payphone,Incoming Calls",VIC," PH:0393086031",155769
03507800X2,"  6 MESSINESS ST PO NR RAILWAY ST, NANDALY",3533,"Coin and Card Payphone,Incoming Calls",VIC," PH:0350781200",155770
08916911X1,"  8 MESSMATE WAY IS KUNUNURRA HOTEL, KUNUNURRA",6743,"Coin and Card Payphone,TTY,Incoming Calls",WA," PH:0891691235",155771
02495100X2,"  54 METCALFE ST , WALLSEND",2287,"Coin and Card Payphone,Incoming Calls",NSW," PH:0249511344",155772
02956508X2,"  1 METROPOLITAN RD CNR ENMORE RD, ENMORE",2042,"Coin and Card Payphone,Incoming Calls,WIFI Hotspot",NSW," PH:0295651015",155773
07334402X2,"SHOP 1 351 MCCULLOUGH RD M/SQUARE SC, SUNNYBANK",4109,"Coin and Card Payphone,Incoming Calls",QLD," PH:0733443582",155774
03527822X2,"  15 MCCURDY RD NR RIX ST, HERNE HILL",3218,"Coin and Card Payphone,Incoming Calls",VIC," PH:0352787833",155775
03948000X2,"  147 MILLER ST NR TAYLOR ST, THORNBURY",3071,"Coin and Card Payphone,Incoming Calls",VIC," PH:0394803238",155776
03596520X2,"  1925 MELBA HWY OS CAFE SHOP, DIXONS CREEK",3775,"Coin and Card Payphone,Incoming Calls",VIC," PH:0359652301",155777
03974430X2,"  20 MELBA AVE NR HERBERT CRT, SUNBURY",3429,"Coin and Card Payphone,Incoming Calls",VIC," PH:0397442584",155778
02493302X2,"  87 MELBOURNE ST , EAST MAITLAND",2323,"Coin and Card Payphone,Incoming Calls",NSW," PH:0249337432",155779
08933549X2,"  48 MEWS RD NORTH BOAT HARBOUR, FREMANTLE",6160,"Coin and Card Payphone,Incoming Calls,WIFI Hotspot,ADSL",WA," PH:0893354478",155780
02666213X2,"  16 MCDOUGAL ST OPP ALBERT ST, CASINO",2470,"Coin and Card Payphone,Incoming Calls",NSW," PH:0266622587",155781
07462234X2,"  55 MCDOWALL ST NR WYNDHAM ST, ROMA",4455,"Coin and Card Payphone,Incoming Calls,WIFI Hotspot",QLD," PH:0746223060",155782
07462225X2,"  88 MCDOWALL ST NR ARTHUR ST, ROMA",4455,"Coin and Card Payphone,Incoming Calls,WIFI Hotspot,ADSL",QLD," PH:0746224786",155783
02499810X2,"  52 MILLFIELD RD , PAXTON",2325,"Coin and Card Payphone,Incoming Calls",NSW," PH:0249981405",155784
08823915X2,"  48 MELBOURNE ST NR EAST PALLANT ST, NORTH ADELAIDE",5006,"Coin and Card Payphone,Incoming Calls,WIFI Hotspot,ADSL",SA," PH:0882391369",155785
03946044X2,"  29 MCFADZEAN AVE , RESERVOIR",3073,"Coin and Card Payphone,Incoming Calls",VIC," PH:0394606461",155786
02444303X2,"  4 MCGIBBON PDE NR WOOL RD, OLD EROWAL BAY",2540,"Coin and Card Payphone,Incoming Calls",NSW," PH:0244430503",155787
07386208X2,"PLATFM  10 MCGILL AVE QR ASCOT STN, ASCOT",4007,"Coin and Card Payphone,Incoming Calls",QLD," PH:0738621129",155788
07320100X2,"  659 MOUNT CROSBY RD O/S POST OFFICE, MT CROSBY",4306,"Coin and Card Payphone,Incoming Calls",QLD," PH:0732010101",155789
07328121X2,"  114 MOUNT CROSBY RD O/S SCHOOL, TIVOLI",4305,"Coin and Card Payphone,Incoming Calls",QLD," PH:0732811702",155790
07328139X2,"  4 MOUNT CROSBY RD NR TANTIVY RD, TIVOLI",4305,"Coin and Card Payphone,Incoming Calls",QLD," PH:0732819127",155791
03972526X2,"  212 MOUNT DANDENONG RD OS HALL, CROYDON",3136,"Coin and Card Payphone,Incoming Calls",VIC," PH:0397257101",155792
07380714X2,"  10 MT WARREN BLV OS HEALTH CTR, MOUNT WARREN PARK",4207,"Coin and Card Payphone,Incoming Calls",QLD," PH:0738079874",155793
02478710X2,"  5 MT YORK RD GREAT WESTERN HWY, MT VICTORIA",2786,"Coin and Card Payphone,Incoming Calls",NSW," PH:0247871201",155794
02635905X2,"  33 MUDGEE RD NR SHOP, CULLEN BULLEN",2790,"Coin and Card Payphone,Incoming Calls",NSW," PH:0263590505",155795
07555901X1,"  1 MUDGEERABA RD CNR QUAMBONE ST, WORONGARY",4213,"Coin and Card Payphone,Incoming Calls",QLD," PH:0755590813",155796
02662218X2,"  124 MOLESWORTH ST OS STAR COURT ARC, LISMORE",2480,"Coin and Card Payphone,Incoming Calls,WIFI Hotspot",NSW," PH:0266223210",155797
02662231X2,"  182 MOLESWORTH ST BUS TRANSIT CENTRE, LISMORE",2480,"Coin and Card Payphone,Incoming Calls",NSW," PH:0266221318",155798
03972803X2,"  912 MOUNT DANDENONG TOURIST RD OS POST OFFICE, MONTROSE",3765,"Coin and Card Payphone,Incoming Calls",VIC," PH:0397285456",155799
03975506X2,"  385 MOUNT DANDENONG TOURIST RD OS POST OFFICE, SASSAFRAS",3787,"Coin and Card Payphone,Incoming Calls",VIC," PH:0397551400",155800
07380704X2,"  140 MOUNT WARREN PARK BLV OS SC, MOUNT WARREN PARK",4207,"Coin and Card Payphone,Incoming Calls",QLD," PH:0738075766",155801
02957003X2,"  121 MULGA ST NR MYALL ST, OATLEY",2223,"Coin and Card Payphone,Incoming Calls",NSW," PH:0295704093",155802
07339921X2,"  69 MOLLOY RD NR MONTFORT ST, CANNON HILL",4170,"Coin and Card Payphone,Incoming Calls",QLD," PH:0733992819",155803
08829430X2,"  147 MOORINGE AVE NR MORPHETT RD, CAMDEN PARK",5038,"Coin and Card Payphone,Incoming Calls",SA," PH:0882946121",155804
07382208X2,"  104 MOOROONDU RD NR JOHN ST, THORNESIDE",4158,"Coin and Card Payphone,Incoming Calls",QLD," PH:0738222151",155805
08856400X2,"  38 MOORUNDIE ST , TRURO",5356,"Coin and Card Payphone,Incoming Calls",SA," PH:0885640224",155806
03972906X2,"  610 MOUNTAIN HWY NR CNR KUMALA RD, BAYSWATER",3153,"Coin and Card Payphone,Incoming Calls",VIC," PH:0397292699",155807
02928137X2,"  61 MOUNTAIN ST NR BROADWAY, ULTIMO",2007,"Coin and Card Payphone,Incoming Calls,WIFI Hotspot",NSW," PH:0292810589",155808
03980101X2,"  117 MOUNTAIN HWY , WANTIRNA",3152,"Coin and Card Payphone,Incoming Calls,WIFI Hotspot",VIC," PH:0398011931",155809
02477380X2,"  1224 MULGOA RD OS S/C NR NEWSAGNT, MULGOA",2745,"Coin and Card Payphone,Incoming Calls",NSW," PH:0247738133",155810
02477381X2,"  1589 MULGOA RD OS POST OFFICE, WALLACIA",2745,"Coin and Card Payphone,Incoming Calls",NSW," PH:0247738400",155811
07546590X2,"  104 MULGOWIE RD NR BECKMAN RD, MULGOWIE",4341,"Coin and Card Payphone,Incoming Calls",QLD," PH:0754659104",155812
02944903X2,"  235 MONA VALE RD NR STANLEY ST, ST IVES",2075,"Coin and Card Payphone,Incoming Calls,WIFI Hotspot",NSW," PH:0294494980",155813
02944914X2,"  440 MONA VALE RD SHOWGROUND, ST IVES",2075,"Coin and Card Payphone,Incoming Calls",NSW," PH:0294498454",155814
02944912X2,"  190 MONA VALE RD , ST IVES",2075,"Coin and Card Payphone,Incoming Calls,WIFI Hotspot",NSW," PH:0294499543",155815
03586910X2,"  14 MORAN ST , PICOLA",3639,"Coin and Card Payphone,Incoming Calls",VIC," PH:0358691209",155816
02654371X2,"  21 MORAY ST OS POST OFFICE, ABERDEEN",2336,"Coin and Card Payphone,Incoming Calls",NSW," PH:0265437305",155817
08894503X2,"  7 MORAY ST , KARAMA",812,"Coin and Card Payphone,Incoming Calls",NT," PH:0889450398",155818
07335808X2,"  198 MORAY ST NR SYDNEY ST, NEW FARM",4005,"Coin and Card Payphone,Incoming Calls",QLD," PH:0733581988",155819
03969928X2,"  346 MORAY ST NR ALBERT RD, SOUTH MELBOURNE",3205,"Coin and Card Payphone,Incoming Calls,WIFI Hotspot",VIC," PH:0396995880",155820
03528930X7,"  150 MOUNTJOY PDE OS RESORT, LORNE",3232,"Coin and Card Payphone,Incoming Calls,WIFI Hotspot",VIC," PH:0352892705",155821
07416701X2,"  28 MONAL ST NR PALM ST, MULGILDIE",4630,"Coin and Card Payphone,Incoming Calls",QLD," PH:0741672101",155822
02645834X2,"  0 MONARO HWY OPP APEX PARK, BOMBALA",2632,"Coin and Card Payphone,Incoming Calls",NSW," PH:0264583676",155823
02645440X2,"  0 MONARO HWY OS BREDBO HALL, BREDBO",2626,"Coin and Card Payphone,Incoming Calls",NSW," PH:0264544101",155824
07549892X2,"  156 MORAYFIELD RD CNR MICHAEL AV, MORAYFIELD",4506,"Coin and Card Payphone,Incoming Calls,WIFI Hotspot",QLD," PH:0754989821",155825
02495109X2,"  60 MORDUE PDE , JESMOND",2299,"Coin and Card Payphone,Incoming Calls",NSW," PH:0249514654",155826
02495214X2,"  33 MOREHEAD ST , LAMBTON",2299,"Coin and Card Payphone,Incoming Calls,WIFI Hotspot",NSW," PH:0249526540",155827
02969800X2,"  40 MOREHEAD ST NR REDFERN ST, REDFERN",2016,"Coin and Card Payphone,Incoming Calls,WIFI Hotspot",NSW," PH:0296983375",155828
02931024X2,"  40 MOREHEAD ST NR REDFERN ST, REDFERN",2016,"Coin and Card Payphone,Incoming Calls",NSW," PH:0293101540",155829
08933008X2,"  108 MOREING RD NR DAVIS RD, ATTADALE",6156,"Coin and Card Payphone,Incoming Calls",WA," PH:0893306210",155830
08932120X2,"LVL 1 1 MOUNTS BAY RD BUS STN SHOP MALL, PERTH",6000,"Coin and Card Payphone,Incoming Calls",WA," PH:0893212851",155831
08932116X2,"LVL 1 1 MOUNTS BAY RD BUS STN SHOP MALL, PERTH",6000,"Coin and Card Payphone,Incoming Calls",WA," PH:0893211983",155832
08932114X2,"LVL 1 1 MOUNTS BAY RD BUS STN SHOP MALL, PERTH",6000,"Coin and Card Payphone,Incoming Calls",WA," PH:0893211953",155833
08932113X2,"LVL 1 1 MOUNTS BAY RD BUS STN SHOP MALL, PERTH",6000,"Coin and Card Payphone,Incoming Calls",WA," PH:0893211784",155834
02495805X2,"  6 MINMI RD AUST POST, EDGEWORTH",2285,"Coin and Card Payphone,Incoming Calls",NSW," PH:0249582098",155835
03548247X2,"  29 MINOR ST NR HAVERFIELD ST, ECHUCA",3564,"Coin and Card Payphone,Incoming Calls",VIC," PH:0354824954",155836
02982009X2,"  1 MINTO RD MINTO RAIL STN, MINTO",2566,"Coin and Card Payphone,Incoming Calls",NSW," PH:0298202661",155837
02962400X2,"  45 MONARO ST , SEVEN HILLS",2147,"Coin and Card Payphone,Incoming Calls",NSW," PH:0296246773",155838
08936718X2,"  49 MONASH AVE NR MURRAY ST, COMO",6152,"Coin and Card Payphone,Incoming Calls,WIFI Hotspot",WA," PH:0893676677",155839
08853108X2,"  1 MONASH TCE OPP ST JOHNS, MURRAY BRIDGE",5253,"Coin and Card Payphone,Incoming Calls",SA," PH:0885310621",155840
